lat,lon,ALLSKY_SFC_SW_DWN
43.5,-136.5,143.44921875
43.5,-135.5,145.3203125
43.5,-134.5,146.9375
43.5,-133.5,148.828125
43.5,-132.5,150.19921875
43.5,-131.5,152.0234375
43.5,-130.5,153.0
43.5,-129.5,155.41015625
43.5,-128.5,158.44140625
43.5,-127.5,161.1796875
43.5,-126.5,163.84375
43.5,-125.5,166.3359375
43.5,-124.5,169.47265625
43.5,-123.5,172.69140625
43.5,-122.5,180.68359375
43.5,-121.5,192.828125
43.5,-120.5,193.015625
43.5,-119.5,190.59765625
43.5,-118.5,190.13671875
43.5,-117.5,190.04296875
43.5,-116.5,190.59765625
43.5,-115.5,190.09375
43.5,-114.5,190.453125
43.5,-113.5,187.0
43.5,-112.5,188.53515625
43.5,-111.5,183.06640625
43.5,-110.5,183.06640625
43.5,-109.5,188.77734375
43.5,-108.5,190.51953125
43.5,-107.5,189.73828125
43.5,-106.5,186.2109375
43.5,-105.5,181.13671875
43.5,-104.5,181.55859375
43.5,-103.5,182.65625
43.5,-102.5,182.71484375
43.5,-101.5,180.109375
43.5,-100.5,179.6484375
43.5,-99.5,176.52734375
43.5,-98.5,174.07421875
43.5,-97.5,172.96484375
43.5,-96.5,171.2890625
43.5,-95.5,169.56640625
43.5,-94.5,167.39453125
43.5,-93.5,165.8046875
43.5,-92.5,161.50390625
43.5,-91.5,160.53515625
43.5,-90.5,160.11328125
43.5,-89.5,159.0390625
43.5,-88.5,159.23828125
43.5,-87.5,152.1953125
43.5,-86.5,154.32421875
43.5,-85.5,155.19140625
43.5,-84.5,156.8125
43.5,-83.5,156.17578125
43.5,-82.5,151.27734375
43.5,-81.5,155.25
43.5,-80.5,155.78125
43.5,-79.5,154.5859375
43.5,-78.5,151.5078125
43.5,-77.5,150.71875
43.5,-76.5,152.58984375
43.5,-75.5,150.2109375
43.5,-74.5,150.515625
43.5,-73.5,155.94921875
43.5,-72.5,155.95703125
43.5,-71.5,158.41796875
43.5,-70.5,160.96875
43.5,-69.5,163.13671875
43.5,-68.5,162.6171875
43.5,-67.5,159.640625
43.5,-66.5,155.94921875
43.5,-65.5,155.0546875
43.5,-64.5,156.24609375
43.5,-63.5,155.28125
43.5,-62.5,152.75
43.5,-61.5,150.7421875
43.5,-60.5,149.0859375
43.5,-59.5,148.87109375
43.5,-58.5,146.5625
43.5,-57.5,144.125
43.5,-56.5,143.02734375
43.5,-55.5,141.35546875
43.5,-54.5,140.22265625
43.5,-53.5,139.9453125
43.5,-52.5,141.375
43.5,-51.5,142.5390625
43.5,-50.5,143.58203125
43.5,-49.5,145.76953125
43.5,-48.5,144.14453125
43.5,-47.5,138.9375
43.5,-46.5,134.46484375
43.5,-45.5,133.7890625
43.5,-44.5,135.57421875
43.5,-43.5,137.83984375
43.5,-42.5,139.98828125
43.5,-41.5,141.5703125
43.5,-40.5,143.2265625
43.5,-39.5,143.4765625
43.5,-38.5,144.13671875
43.5,-37.5,146.3046875
43.5,-36.5,146.640625
43.5,-35.5,145.32421875
43.5,-34.5,145.76953125
43.5,-33.5,148.33984375
43.5,-32.5,149.44921875
43.5,-31.5,149.2265625
43.5,-30.5,149.2578125
43.5,-29.5,150.875
43.5,-28.5,151.65625
43.5,-27.5,151.4921875
43.5,-26.5,152.42578125
43.5,-25.5,152.421875
43.5,-24.5,152.5234375
43.5,-23.5,152.05859375
43.5,-22.5,152.25390625
43.5,-21.5,152.30078125
43.5,-20.5,152.76171875
43.5,-19.5,152.87890625
43.5,-18.5,153.4453125
43.5,-17.5,154.27734375
43.5,-16.5,155.10546875
43.5,-15.5,155.55078125
43.5,-14.5,157.28125
43.5,-13.5,158.87109375
43.5,-12.5,160.3671875
43.5,-11.5,163.23046875
43.5,-10.5,165.83984375
43.5,-9.5,165.21484375
43.5,-8.5,163.27734375
43.5,-7.5,157.359375
43.5,-6.5,157.54296875
43.5,-5.5,156.8203125
43.5,-4.5,157.58984375
43.5,-3.5,158.06640625
43.5,-2.5,159.5625
43.5,-1.5,161.1796875
43.5,-0.5,162.26953125
43.5,0.5,165.484375
43.5,1.5,166.00390625
43.5,2.5,167.046875
43.5,3.5,175.46484375
43.5,4.5,187.6171875
43.5,5.5,188.80078125
43.5,6.5,183.8671875
43.5,7.5,182.546875
43.5,8.5,181.328125
43.5,9.5,182.23046875
43.5,10.5,179.04296875
43.5,11.5,173.94921875
43.5,12.5,173.171875
43.5,13.5,172.171875
43.5,14.5,181.55859375
43.5,15.5,185.5234375
43.5,16.5,179.453125
43.5,17.5,167.59765625
43.5,18.5,161.05078125
43.5,19.5,158.91015625
43.5,20.5,161.6015625
43.5,21.5,163.66796875
43.5,22.5,163.16796875
43.5,23.5,166.21875
43.5,24.5,168.32421875
43.5,25.5,169.359375
43.5,26.5,169.53125
43.5,27.5,170.09765625
43.5,28.5,172.890625
43.5,29.5,179.2421875
43.5,30.5,179.796875
43.5,31.5,180.015625
43.5,32.5,179.46875
43.5,33.5,179.08984375
43.5,34.5,179.53515625
43.5,35.5,179.546875
43.5,36.5,181.10546875
43.5,37.5,180.9296875
43.5,38.5,180.09765625
43.5,39.5,175.625
43.5,40.5,168.5390625
43.5,41.5,167.11328125
43.5,42.5,167.01171875
43.5,43.5,160.18359375
43.5,44.5,162.265625
43.5,45.5,163.48828125
43.5,46.5,166.37890625
43.5,47.5,161.375
43.5,48.5,167.1796875
43.5,49.5,169.40625
43.5,50.5,172.12890625
43.5,51.5,185.7265625
43.5,52.5,180.78515625
43.5,53.5,179.625
43.5,54.5,179.75
43.5,55.5,182.27734375
43.5,56.5,185.94921875
43.5,57.5,187.28515625
43.5,58.5,190.33203125
43.5,59.5,188.578125
43.5,60.5,193.5546875
43.5,61.5,195.14453125
43.5,62.5,195.37890625
43.5,63.5,195.59765625
43.5,64.5,195.20703125
43.5,65.5,194.7578125
43.5,66.5,195.3515625
43.5,67.5,193.19140625
43.5,68.5,193.24609375
43.5,69.5,192.58984375
43.5,70.5,190.01171875
43.5,71.5,189.5078125
43.5,72.5,189.53125
43.5,73.5,188.4140625
43.5,74.5,189.55859375
43.5,75.5,184.8046875
43.5,76.5,182.703125
43.5,77.5,181.6875
43.5,78.5,182.90234375
43.5,79.5,184.25390625
43.5,80.5,182.5625
43.5,81.5,183.48828125
43.5,82.5,182.58984375
43.5,83.5,172.87109375
43.5,84.5,174.4296875
43.5,85.5,175.765625
43.5,86.5,179.2578125
43.5,87.5,184.046875
43.5,88.5,189.52734375
43.5,89.5,190.1875
43.5,90.5,191.328125
43.5,91.5,195.83984375
43.5,92.5,194.5
43.5,93.5,192.04296875
43.5,94.5,192.32421875
43.5,95.5,200.94140625
43.5,96.5,202.85546875
43.5,97.5,202.40234375
43.5,98.5,203.2578125
43.5,99.5,203.6953125
43.5,100.5,205.01953125
43.5,101.5,199.9921875
43.5,102.5,199.4765625
43.5,103.5,198.39453125
43.5,104.5,197.4453125
43.5,105.5,198.8984375
43.5,106.5,200.71875
43.5,107.5,202.3046875
43.5,108.5,201.82421875
43.5,109.5,199.796875
43.5,110.5,201.88671875
43.5,111.5,204.48828125
43.5,112.5,202.4296875
43.5,113.5,200.41796875
43.5,114.5,198.20703125
43.5,115.5,196.546875
43.5,116.5,192.80078125
43.5,117.5,187.859375
43.5,118.5,188.5078125
43.5,119.5,186.34765625
43.5,120.5,187.390625
43.5,121.5,181.57421875
43.5,122.5,180.2890625
43.5,123.5,175.38671875
43.5,124.5,169.8359375
43.5,125.5,164.80859375
43.5,126.5,160.51171875
43.5,127.5,161.1015625
43.5,128.5,164.37890625
43.5,129.5,160.92578125
43.5,130.5,162.5859375
43.5,131.5,158.546875
43.5,132.5,156.859375
43.5,133.5,157.43359375
43.5,134.5,157.51953125
43.5,135.5,155.1328125
43.5,136.5,156.81640625
43.5,137.5,153.3515625
43.5,138.5,148.3984375
43.5,139.5,146.44140625
43.5,140.5,142.2265625
43.5,141.5,141.32421875
43.5,142.5,140.36328125
43.5,143.5,146.28125
43.5,144.5,145.953125
43.5,145.5,143.14453125
43.5,146.5,144.9375
43.5,147.5,145.66015625
43.5,148.5,142.71875
43.5,149.5,139.28515625
43.5,150.5,136.4453125
43.5,151.5,133.97265625
43.5,152.5,131.265625
43.5,153.5,129.015625
43.5,154.5,125.07421875
43.5,155.5,120.796875
43.5,156.5,120.0
43.5,157.5,120.9453125
43.5,158.5,120.34765625
43.5,159.5,117.8828125
43.5,160.5,118.45703125
43.5,161.5,121.28515625
43.5,162.5,123.62109375
43.5,163.5,123.41015625
43.5,164.5,123.12109375
43.5,165.5,124.48828125
43.5,166.5,126.5
43.5,167.5,127.484375
43.5,168.5,127.9921875
43.5,169.5,126.81640625
43.5,170.5,123.02734375
43.5,171.5,120.3359375
43.5,172.5,120.62109375
43.5,173.5,123.30078125
43.5,174.5,123.8125
43.5,175.5,121.35546875
43.5,176.5,121.05078125
43.5,177.5,122.29296875
43.5,178.5,122.41796875
43.5,179.5,123.49609375
44.5,-179.5,120.9609375
44.5,-178.5,121.3203125
44.5,-177.5,122.859375
44.5,-176.5,122.60546875
44.5,-175.5,123.2109375
44.5,-174.5,122.87890625
44.5,-173.5,122.5078125
44.5,-172.5,122.109375
44.5,-171.5,122.68359375
44.5,-170.5,123.359375
44.5,-169.5,122.734375
44.5,-168.5,121.5703125
44.5,-167.5,122.19921875
44.5,-166.5,121.8828125
44.5,-165.5,121.21875
44.5,-164.5,121.5390625
44.5,-163.5,121.75390625
44.5,-162.5,122.06640625
44.5,-161.5,121.87109375
44.5,-160.5,121.3984375
44.5,-159.5,122.41796875
44.5,-158.5,123.62890625
44.5,-157.5,124.109375
44.5,-156.5,125.33203125
44.5,-155.5,126.43359375
44.5,-154.5,127.0859375
44.5,-153.5,127.1015625
44.5,-152.5,127.72265625
44.5,-151.5,129.04296875
44.5,-150.5,131.4140625
44.5,-149.5,131.921875
44.5,-148.5,131.66015625
44.5,-147.5,132.484375
44.5,-146.5,133.09765625
44.5,-145.5,132.48046875
44.5,-144.5,133.50390625
44.5,-143.5,134.61328125
44.5,-142.5,135.921875
44.5,-141.5,136.3125
44.5,-140.5,136.69140625
44.5,-139.5,136.8125
44.5,-138.5,137.12890625
44.5,-137.5,137.7578125
44.5,-136.5,139.1640625
44.5,-135.5,141.10546875
44.5,-134.5,142.15625
44.5,-133.5,144.296875
44.5,-132.5,146.12890625
44.5,-131.5,148.11328125
44.5,-130.5,149.4921875
44.5,-129.5,151.03515625
44.5,-128.5,153.0546875
44.5,-127.5,154.9296875
44.5,-126.5,156.89453125
44.5,-125.5,158.7109375
44.5,-124.5,159.4375
44.5,-123.5,164.7265625
44.5,-122.5,166.26953125
44.5,-121.5,179.02734375
44.5,-120.5,184.68359375
44.5,-119.5,182.61328125
44.5,-118.5,180.08203125
44.5,-117.5,183.18359375
44.5,-116.5,181.5234375
44.5,-115.5,177.37109375
44.5,-114.5,182.15625
44.5,-113.5,180.04296875
44.5,-112.5,177.62109375
44.5,-111.5,173.296875
44.5,-110.5,172.25
44.5,-109.5,176.4609375
44.5,-108.5,180.625
44.5,-107.5,179.640625
44.5,-106.5,175.9375
44.5,-105.5,175.8125
44.5,-104.5,177.203125
44.5,-103.5,176.6171875
44.5,-102.5,178.7890625
44.5,-101.5,177.79296875
44.5,-100.5,174.0234375
44.5,-99.5,175.28515625
44.5,-98.5,174.48828125
44.5,-97.5,171.90625
44.5,-96.5,169.78515625
44.5,-95.5,168.55078125
44.5,-94.5,165.4609375
44.5,-93.5,161.609375
44.5,-92.5,160.25390625
44.5,-91.5,160.21875
44.5,-90.5,158.37109375
44.5,-89.5,157.2421875
44.5,-88.5,156.39453125
44.5,-87.5,152.203125
44.5,-86.5,151.9921875
44.5,-85.5,151.953125
44.5,-84.5,153.109375
44.5,-83.5,152.2734375
44.5,-82.5,150.42578125
44.5,-81.5,148.0234375
44.5,-80.5,149.57421875
44.5,-79.5,151.9765625
44.5,-78.5,153.41015625
44.5,-77.5,153.8515625
44.5,-76.5,153.0
44.5,-75.5,151.15234375
44.5,-74.5,147.8359375
44.5,-73.5,150.125
44.5,-72.5,148.04296875
44.5,-71.5,149.31640625
44.5,-70.5,154.31640625
44.5,-69.5,158.7265625
44.5,-68.5,157.90625
44.5,-67.5,158.40234375
44.5,-66.5,155.84375
44.5,-65.5,152.7734375
44.5,-64.5,152.36328125
44.5,-63.5,152.31640625
44.5,-62.5,149.53515625
44.5,-61.5,149.88671875
44.5,-60.5,149.46875
44.5,-59.5,148.37890625
44.5,-58.5,147.359375
44.5,-57.5,145.18359375
44.5,-56.5,142.140625
44.5,-55.5,139.27734375
44.5,-54.5,138.91015625
44.5,-53.5,138.28125
44.5,-52.5,137.68359375
44.5,-51.5,137.6171875
44.5,-50.5,137.54296875
44.5,-49.5,139.8359375
44.5,-48.5,139.7890625
44.5,-47.5,134.5859375
44.5,-46.5,130.66796875
44.5,-45.5,131.109375
44.5,-44.5,129.875
44.5,-43.5,129.1015625
44.5,-42.5,130.734375
44.5,-41.5,133.2578125
44.5,-40.5,134.3203125
44.5,-39.5,136.04296875
44.5,-38.5,138.5234375
44.5,-37.5,141.37109375
44.5,-36.5,142.140625
44.5,-35.5,141.28125
44.5,-34.5,140.1875
44.5,-33.5,141.734375
44.5,-32.5,142.609375
44.5,-31.5,142.734375
44.5,-30.5,143.140625
44.5,-29.5,144.609375
44.5,-28.5,145.15625
44.5,-27.5,144.78125
44.5,-26.5,145.578125
44.5,-25.5,146.90625
44.5,-24.5,147.5078125
44.5,-23.5,147.36328125
44.5,-22.5,148.50390625
44.5,-21.5,148.20703125
44.5,-20.5,148.5078125
44.5,-19.5,147.890625
44.5,-18.5,148.41796875
44.5,-17.5,148.9296875
44.5,-16.5,149.28515625
44.5,-15.5,150.68359375
44.5,-14.5,152.05859375
44.5,-13.5,153.109375
44.5,-12.5,154.234375
44.5,-11.5,156.2890625
44.5,-10.5,158.62890625
44.5,-9.5,159.5
44.5,-8.5,159.78125
44.5,-7.5,160.25390625
44.5,-6.5,163.08203125
44.5,-5.5,165.3515625
44.5,-4.5,166.79296875
44.5,-3.5,167.53125
44.5,-2.5,166.9921875
44.5,-1.5,168.45703125
44.5,-0.5,163.76953125
44.5,0.5,164.125
44.5,1.5,163.56640625
44.5,2.5,165.578125
44.5,3.5,165.9296875
44.5,4.5,172.71484375
44.5,5.5,176.09375
44.5,6.5,177.265625
44.5,7.5,166.75390625
44.5,8.5,169.47265625
44.5,9.5,169.16796875
44.5,10.5,170.1875
44.5,11.5,170.98828125
44.5,12.5,166.84375
44.5,13.5,174.9296875
44.5,14.5,175.76171875
44.5,15.5,165.94921875
44.5,16.5,156.88671875
44.5,17.5,155.375
44.5,18.5,156.7734375
44.5,19.5,158.1796875
44.5,20.5,159.5078125
44.5,21.5,158.48046875
44.5,22.5,161.09765625
44.5,23.5,164.77734375
44.5,24.5,165.37109375
44.5,25.5,165.12890625
44.5,26.5,165.8203125
44.5,27.5,168.765625
44.5,28.5,170.125
44.5,29.5,174.0078125
44.5,30.5,177.82421875
44.5,31.5,177.109375
44.5,32.5,176.51953125
44.5,33.5,177.32421875
44.5,34.5,174.1015625
44.5,35.5,174.31640625
44.5,36.5,175.8125
44.5,37.5,176.47265625
44.5,38.5,172.2265625
44.5,39.5,168.39453125
44.5,40.5,168.58203125
44.5,41.5,169.140625
44.5,42.5,165.16796875
44.5,43.5,160.875
44.5,44.5,160.953125
44.5,45.5,164.08203125
44.5,46.5,166.36328125
44.5,47.5,160.1015625
44.5,48.5,167.078125
44.5,49.5,169.9296875
44.5,50.5,174.01171875
44.5,51.5,179.48046875
44.5,52.5,172.32421875
44.5,53.5,174.7734375
44.5,54.5,177.73046875
44.5,55.5,180.06640625
44.5,56.5,182.62109375
44.5,57.5,180.88671875
44.5,58.5,173.48828125
44.5,59.5,157.80078125
44.5,60.5,153.9765625
44.5,61.5,187.70703125
44.5,62.5,186.97265625
44.5,63.5,189.89453125
44.5,64.5,189.671875
44.5,65.5,190.59765625
44.5,66.5,190.28125
44.5,67.5,191.12890625
44.5,68.5,190.23046875
44.5,69.5,190.328125
44.5,70.5,190.07421875
44.5,71.5,189.296875
44.5,72.5,188.45703125
44.5,73.5,187.4453125
44.5,74.5,186.625
44.5,75.5,184.24609375
44.5,76.5,184.83203125
44.5,77.5,186.01953125
44.5,78.5,188.15234375
44.5,79.5,182.13671875
44.5,80.5,181.3984375
44.5,81.5,183.94140625
44.5,82.5,177.67578125
44.5,83.5,174.890625
44.5,84.5,175.0078125
44.5,85.5,177.70703125
44.5,86.5,178.70703125
44.5,87.5,184.375
44.5,88.5,183.5390625
44.5,89.5,188.9453125
44.5,90.5,191.6328125
44.5,91.5,195.00390625
44.5,92.5,196.984375
44.5,93.5,199.40625
44.5,94.5,200.91796875
44.5,95.5,200.5703125
44.5,96.5,202.83203125
44.5,97.5,203.3203125
44.5,98.5,201.3984375
44.5,99.5,202.171875
44.5,100.5,199.8828125
44.5,101.5,198.08203125
44.5,102.5,197.98828125
44.5,103.5,199.4296875
44.5,104.5,200.265625
44.5,105.5,200.375
44.5,106.5,199.8125
44.5,107.5,199.78125
44.5,108.5,199.0078125
44.5,109.5,198.10546875
44.5,110.5,198.734375
44.5,111.5,199.6953125
44.5,112.5,199.38671875
44.5,113.5,196.1640625
44.5,114.5,192.70703125
44.5,115.5,189.90625
44.5,116.5,188.5703125
44.5,117.5,186.9921875
44.5,118.5,186.53125
44.5,119.5,182.45703125
44.5,120.5,185.26953125
44.5,121.5,183.28515625
44.5,122.5,183.41796875
44.5,123.5,177.39453125
44.5,124.5,174.40625
44.5,125.5,168.05078125
44.5,126.5,164.80859375
44.5,127.5,161.44921875
44.5,128.5,159.625
44.5,129.5,162.31640625
44.5,130.5,165.16015625
44.5,131.5,164.31640625
44.5,132.5,159.8359375
44.5,133.5,157.60546875
44.5,134.5,154.234375
44.5,135.5,151.625
44.5,136.5,154.89453125
44.5,137.5,155.3828125
44.5,138.5,150.8984375
44.5,139.5,147.44921875
44.5,140.5,144.30078125
44.5,141.5,140.9765625
44.5,142.5,134.19921875
44.5,143.5,138.15625
44.5,144.5,143.53515625
44.5,145.5,139.94921875
44.5,146.5,133.90625
44.5,147.5,133.125
44.5,148.5,135.859375
44.5,149.5,135.2109375
44.5,150.5,132.45703125
44.5,151.5,129.203125
44.5,152.5,126.875
44.5,153.5,125.390625
44.5,154.5,123.38671875
44.5,155.5,121.2890625
44.5,156.5,119.6015625
44.5,157.5,118.359375
44.5,158.5,117.46875
44.5,159.5,116.64453125
44.5,160.5,117.28125
44.5,161.5,117.578125
44.5,162.5,117.75390625
44.5,163.5,118.66796875
44.5,164.5,118.5390625
44.5,165.5,118.66015625
44.5,166.5,119.46484375
44.5,167.5,120.76953125
44.5,168.5,121.13671875
44.5,169.5,120.65625
44.5,170.5,120.640625
44.5,171.5,119.03125
44.5,172.5,117.51171875
44.5,173.5,119.22265625
44.5,174.5,118.484375
44.5,175.5,115.25
44.5,176.5,116.59765625
44.5,177.5,119.37109375
44.5,178.5,120.5703125
44.5,179.5,120.03125
45.5,-179.5,117.28125
45.5,-178.5,117.28125
45.5,-177.5,120.01953125
45.5,-176.5,120.01953125
45.5,-175.5,119.609375
45.5,-174.5,119.609375
45.5,-173.5,118.5625
45.5,-172.5,118.5625
45.5,-171.5,118.96875
45.5,-170.5,118.96875
45.5,-169.5,118.71875
45.5,-168.5,118.71875
45.5,-167.5,118.84375
45.5,-166.5,118.84375
45.5,-165.5,118.80859375
45.5,-164.5,118.80859375
45.5,-163.5,119.71484375
45.5,-162.5,119.71484375
45.5,-161.5,118.65234375
45.5,-160.5,118.65234375
45.5,-159.5,118.96875
45.5,-158.5,118.96875
45.5,-157.5,120.01171875
45.5,-156.5,120.01171875
45.5,-155.5,122.2265625
45.5,-154.5,122.2265625
45.5,-153.5,122.76953125
45.5,-152.5,122.76953125
45.5,-151.5,125.47265625
45.5,-150.5,125.47265625
45.5,-149.5,126.9921875
45.5,-148.5,126.9921875
45.5,-147.5,127.80078125
45.5,-146.5,127.80078125
45.5,-145.5,128.6953125
45.5,-144.5,128.6953125
45.5,-143.5,130.828125
45.5,-142.5,130.828125
45.5,-141.5,133.046875
45.5,-140.5,133.046875
45.5,-139.5,134.53515625
45.5,-138.5,134.53515625
45.5,-137.5,135.19921875
45.5,-136.5,135.19921875
45.5,-135.5,137.28125
45.5,-134.5,137.28125
45.5,-133.5,140.93359375
45.5,-132.5,140.93359375
45.5,-131.5,144.09375
45.5,-130.5,144.09375
45.5,-129.5,146.9921875
45.5,-128.5,146.9921875
45.5,-127.5,150.25
45.5,-126.5,150.25
45.5,-125.5,152.3125
45.5,-124.5,152.3125
45.5,-123.5,155.75390625
45.5,-122.5,155.75390625
45.5,-121.5,175.90234375
45.5,-120.5,175.90234375
45.5,-119.5,177.2890625
45.5,-118.5,177.2890625
45.5,-117.5,171.23828125
45.5,-116.5,171.23828125
45.5,-115.5,170.37109375
45.5,-114.5,170.37109375
45.5,-113.5,173.70703125
45.5,-112.5,173.70703125
45.5,-111.5,167.62109375
45.5,-110.5,167.62109375
45.5,-109.5,170.4296875
45.5,-108.5,170.4296875
45.5,-107.5,172.96484375
45.5,-106.5,172.96484375
45.5,-105.5,173.265625
45.5,-104.5,173.265625
45.5,-103.5,174.24609375
45.5,-102.5,174.24609375
45.5,-101.5,173.265625
45.5,-100.5,173.265625
45.5,-99.5,174.421875
45.5,-98.5,174.421875
45.5,-97.5,169.74609375
45.5,-96.5,169.74609375
45.5,-95.5,164.4765625
45.5,-94.5,164.4765625
45.5,-93.5,158.76171875
45.5,-92.5,158.76171875
45.5,-91.5,156.02734375
45.5,-90.5,156.02734375
45.5,-89.5,153.83984375
45.5,-88.5,153.83984375
45.5,-87.5,151.70703125
45.5,-86.5,151.70703125
45.5,-85.5,149.5625
45.5,-84.5,149.5625
45.5,-83.5,149.390625
45.5,-82.5,149.390625
45.5,-81.5,149.45703125
45.5,-80.5,149.45703125
45.5,-79.5,147.35546875
45.5,-78.5,147.35546875
45.5,-77.5,150.5859375
45.5,-76.5,150.5859375
45.5,-75.5,150.9765625
45.5,-74.5,150.9765625
45.5,-73.5,150.34765625
45.5,-72.5,150.34765625
45.5,-71.5,146.22265625
45.5,-70.5,146.22265625
45.5,-69.5,152.77734375
45.5,-68.5,152.77734375
45.5,-67.5,153.1796875
45.5,-66.5,153.1796875
45.5,-65.5,152.19921875
45.5,-64.5,152.19921875
45.5,-63.5,146.8515625
45.5,-62.5,146.8515625
45.5,-61.5,143.21484375
45.5,-60.5,143.21484375
45.5,-59.5,144.66796875
45.5,-58.5,144.66796875
45.5,-57.5,141.9375
45.5,-56.5,141.9375
45.5,-55.5,138.81640625
45.5,-54.5,138.81640625
45.5,-53.5,137.35546875
45.5,-52.5,137.35546875
45.5,-51.5,133.76953125
45.5,-50.5,133.76953125
45.5,-49.5,133.63671875
45.5,-48.5,133.63671875
45.5,-47.5,132.40234375
45.5,-46.5,132.40234375
45.5,-45.5,128.234375
45.5,-44.5,128.234375
45.5,-43.5,123.2734375
45.5,-42.5,123.2734375
45.5,-41.5,126.46875
45.5,-40.5,126.46875
45.5,-39.5,130.9296875
45.5,-38.5,130.9296875
45.5,-37.5,135.36328125
45.5,-36.5,135.36328125
45.5,-35.5,135.34765625
45.5,-34.5,135.34765625
45.5,-33.5,137.03125
45.5,-32.5,137.03125
45.5,-31.5,135.83203125
45.5,-30.5,135.83203125
45.5,-29.5,138.078125
45.5,-28.5,138.078125
45.5,-27.5,137.90234375
45.5,-26.5,137.90234375
45.5,-25.5,139.171875
45.5,-24.5,139.171875
45.5,-23.5,141.15625
45.5,-22.5,141.15625
45.5,-21.5,141.50390625
45.5,-20.5,141.50390625
45.5,-19.5,142.6796875
45.5,-18.5,142.6796875
45.5,-17.5,144.5
45.5,-16.5,144.5
45.5,-15.5,145.2890625
45.5,-14.5,145.2890625
45.5,-13.5,146.8359375
45.5,-12.5,146.8359375
45.5,-11.5,151.1875
45.5,-10.5,151.1875
45.5,-9.5,154.80859375
45.5,-8.5,154.80859375
45.5,-7.5,158.3515625
45.5,-6.5,158.3515625
45.5,-5.5,162.6171875
45.5,-4.5,162.6171875
45.5,-3.5,164.2421875
45.5,-2.5,164.2421875
45.5,-1.5,160.11328125
45.5,-0.5,160.11328125
45.5,0.5,159.07421875
45.5,1.5,159.07421875
45.5,2.5,159.01953125
45.5,3.5,159.01953125
45.5,4.5,164.85546875
45.5,5.5,164.85546875
45.5,6.5,161.421875
45.5,7.5,161.421875
45.5,8.5,163.66015625
45.5,9.5,163.66015625
45.5,10.5,161.8203125
45.5,11.5,161.8203125
45.5,12.5,164.62890625
45.5,13.5,164.62890625
45.5,14.5,156.69921875
45.5,15.5,156.69921875
45.5,16.5,157.7578125
45.5,17.5,157.7578125
45.5,18.5,158.7734375
45.5,19.5,158.7734375
45.5,20.5,159.01171875
45.5,21.5,159.01171875
45.5,22.5,152.9453125
45.5,23.5,152.9453125
45.5,24.5,154.671875
45.5,25.5,154.671875
45.5,26.5,159.1875
45.5,27.5,159.1875
45.5,28.5,166.08984375
45.5,29.5,166.08984375
45.5,30.5,172.6796875
45.5,31.5,172.6796875
45.5,32.5,171.9296875
45.5,33.5,171.9296875
45.5,34.5,166.9453125
45.5,35.5,166.9453125
45.5,36.5,168.625
45.5,37.5,168.625
45.5,38.5,168.65234375
45.5,39.5,168.65234375
45.5,40.5,168.87890625
45.5,41.5,168.87890625
45.5,42.5,165.1640625
45.5,43.5,165.1640625
45.5,44.5,164.24609375
45.5,45.5,164.24609375
45.5,46.5,166.17578125
45.5,47.5,166.17578125
45.5,48.5,164.17578125
45.5,49.5,164.17578125
45.5,50.5,164.6328125
45.5,51.5,164.6328125
45.5,52.5,164.046875
45.5,53.5,164.046875
45.5,54.5,176.16796875
45.5,55.5,176.16796875
45.5,56.5,176.95703125
45.5,57.5,176.95703125
45.5,58.5,157.98046875
45.5,59.5,157.98046875
45.5,60.5,168.55859375
45.5,61.5,168.55859375
45.5,62.5,183.24609375
45.5,63.5,183.24609375
45.5,64.5,184.58203125
45.5,65.5,184.58203125
45.5,66.5,187.16015625
45.5,67.5,187.16015625
45.5,68.5,188.45703125
45.5,69.5,188.45703125
45.5,70.5,186.64453125
45.5,71.5,186.64453125
45.5,72.5,183.8203125
45.5,73.5,183.8203125
45.5,74.5,186.296875
45.5,75.5,186.296875
45.5,76.5,183.1953125
45.5,77.5,183.1953125
45.5,78.5,182.23828125
45.5,79.5,182.23828125
45.5,80.5,177.39453125
45.5,81.5,177.39453125
45.5,82.5,178.9140625
45.5,83.5,178.9140625
45.5,84.5,174.953125
45.5,85.5,174.953125
45.5,86.5,179.9765625
45.5,87.5,179.9765625
45.5,88.5,188.74609375
45.5,89.5,188.74609375
45.5,90.5,189.90625
45.5,91.5,189.90625
45.5,92.5,195.78515625
45.5,93.5,195.78515625
45.5,94.5,193.328125
45.5,95.5,193.328125
45.5,96.5,194.42578125
45.5,97.5,194.42578125
45.5,98.5,195.29296875
45.5,99.5,195.29296875
45.5,100.5,195.78125
45.5,101.5,195.78125
45.5,102.5,196.64453125
45.5,103.5,196.64453125
45.5,104.5,195.0
45.5,105.5,195.0
45.5,106.5,196.18359375
45.5,107.5,196.18359375
45.5,108.5,195.08984375
45.5,109.5,195.08984375
45.5,110.5,193.4921875
45.5,111.5,193.4921875
45.5,112.5,190.56640625
45.5,113.5,190.56640625
45.5,114.5,184.5234375
45.5,115.5,184.5234375
45.5,116.5,185.48828125
45.5,117.5,185.48828125
45.5,118.5,182.16796875
45.5,119.5,182.16796875
45.5,120.5,179.08203125
45.5,121.5,179.08203125
45.5,122.5,177.18359375
45.5,123.5,177.18359375
45.5,124.5,170.7890625
45.5,125.5,170.7890625
45.5,126.5,162.046875
